Name,Geometrie (EWKT),Verwaltungseinheit,Verwaltungsebene,Planungsregion,Anteil Wasserkraft an Stromproduktion EE (%),Anteil Wind an Stromproduktion EE (%),Anteil PV an Stromproduktion EE (%),Anteil Biomasse an Stromproduktion EE (%),Anteil Geothermie an Stromproduktion EE (%),Stromproduktion Wasserkraft 2022 (MWh/a),Stromproduktion Wind 2022 (MWh/a),Stromproduktion PV 2022 (MWh/a),Stromproduktion Biomasse 2022 (MWh/a),Stromproduktion Geothermie 2022 (MWh/a),Stromproduktion EE 2022 (MWh/a),Einwohnerzahl,Fläche (km²)
Philippsreuter Wald,SRID=31468;POINT (4625328.550399605 5416347.2645273525),272457,Gemeinde,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,3
Pleckensteiner Wald,SRID=31468;POINT (4631825.747599787 5405252.876584138),272458,Gemeinde,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,13
Sankt Oswald,SRID=31468;POINT (4605394.480564569 5423463.996773371),272459,Gemeinde,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,12.2
Schlichtenberger Wald,SRID=31468;POINT (4621022.788461744 5414117.5478412),272460,Gemeinde,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,17.8
Schönbrunner Wald,SRID=31468;POINT (4612478.940472503 5420869.894422935),272461,Gemeinde,12.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,8.8,unbekannt,21.3
Waldhäuser Wald,SRID=31468;POINT (4607381.01176537 5422414.433302667),272463,Gemeinde,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,11.5
Kelheim,SRID=31468;POINT (4489646.86735911 5409707.087191147),273000,Landkreis,unbekannt,9.4,1.2,69.9,19.5,0.0,52235.0,6625.0,389933.0,108717.0,0.0,557510.0,123899.0,1065
Abensberg,SRID=31468;POINT (4488974.814044505 5408701.929678183),273111,Gemeinde,11.0,0.85,0.0,96.3,2.8,0.0,309.0,0.0,34977.0,1028.0,0.0,36314.0,14284.0,60.3
Aiglsbach,SRID=31468;POINT (4479028.448341449 5394994.370897609),273113,Gemeinde,13.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,24916.0,0.0,0.0,24916.0,1836.0,39.9
Attenhofen,SRID=31468;POINT (4488829.273821352 5390194.802025365),273115,Gemeinde,13.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,9758.0,0.0,0.0,9758.0,1392.0,31.4
Bad Abbach,SRID=31468;POINT (4503316.470782844 5422007.237440895),273116,Gemeinde,11.0,73.3,0.0,26.7,0.0,0.0,43575.0,0.0,15902.0,0.0,0.0,59477.0,12515.0,55.3
Biburg,SRID=31468;POINT (4489275.494331397 5405897.275618511),273119,Gemeinde,11.0,1.2,0.0,36.1,62.7,0.0,254.0,0.0,7426.0,12904.0,0.0,20583.0,1397.0,14.2
Essing,SRID=31468;POINT (4484911.489655615 5421817.839672354),273121,Gemeinde,11.0,7.1,0.0,92.9,0.0,0.0,93.5,0.0,1221.0,0.0,0.0,1314.0,1142.0,17.3
Hausen,SRID=31468;POINT (4500554.730811018 5413337.215973558),273125,Gemeinde,11.0,0.0,0.0,76.6,23.4,0.0,0.0,0.0,13851.0,4220.0,0.0,18071.0,2190.0,34.6
Herrngiersdorf,SRID=31468;POINT (4504950.490211862 5405834.638729478),273127,Gemeinde,11.0,0.96,0.0,69.7,29.3,0.0,54.8,0.0,3968.0,1669.0,0.0,5692.0,1330.0,25.1
Ihrlerstein,SRID=31468;POINT (4489933.087788795 5422610.095905319),273133,Gemeinde,11.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3698.0,0.0,0.0,3698.0,4255.0,23
Kelheim,SRID=31468;POINT (4490570.056000212 5420192.394511646),273137,Gemeinde,11.0,6.5,0.0,56.6,36.9,0.0,3265.0,0.0,28503.0,18568.0,0.0,50335.0,16779.0,76.7
Kirchdorf,SRID=31468;POINT (4493063.212417267 5403645.645497758),273139,Gemeinde,11.0,0.0,0.0,84.1,15.9,0.0,0.0,0.0,17603.0,3328.0,0.0,20931.0,908.0,16.5
Langquaid,SRID=31468;POINT (4503885.333828097 5409423.633516829),273141,Gemeinde,11.0,0.74,0.0,99.3,0.0,0.0,84.8,0.0,11303.0,0.0,0.0,11388.0,5867.0,56.8
Mainburg,SRID=31468;POINT (4484306.456153139 5389384.0633092085),273147,Gemeinde,13.0,0.17,0.0,99.8,0.0,0.0,100.0,0.0,58446.0,0.0,0.0,58546.0,15165.0,61.6
Neustadt a.d.Donau,SRID=31468;POINT (4482737.315062767 5407982.259496339),273152,Gemeinde,11.0,2.0,0.0,95.6,2.4,0.0,577.0,0.0,27556.0,701.0,0.0,28834.0,14495.0,93.6
Painten,SRID=31468;POINT (4486479.0241420055 5428868.639121619),273159,Gemeinde,11.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5590.0,0.0,0.0,5590.0,2291.0,36.9
Elsendorf,SRID=31468;POINT (4486051.873018485 5396867.328362545),273163,Gemeinde,13.0,1.2,0.0,62.0,36.8,0.0,257.0,0.0,13746.0,8155.0,0.0,22157.0,2170.0,32.6
Riedenburg,SRID=31468;POINT (4477244.426783757 5425192.914926141),273164,Gemeinde,11.0,7.9,14.1,58.5,19.5,0.0,3407.0,6035.0,25110.0,8357.0,0.0,42909.0,6143.0,100
Rohr i.NB,SRID=31468;POINT (4498043.881785559 5403534.401711469),273165,Gemeinde,11.0,0.26,0.0,77.8,21.9,0.0,69.6,0.0,21153.0,5963.0,0.0,27186.0,3316.0,54.1
Saal a.d.Donau,SRID=31468;POINT (4494955.997306102 5417890.838432624),273166,Gemeinde,11.0,0.1,0.0,45.6,54.3,0.0,23.8,0.0,10945.0,13008.0,0.0,23977.0,5472.0,44
Siegenburg,SRID=31468;POINT (4488975.380637831 5401811.469051193),273172,Gemeinde,11.0,0.5,0.0,94.7,4.8,0.0,65.1,0.0,12214.0,617.0,0.0,12896.0,4119.0,27.9
Teugn,SRID=31468;POINT (4501027.467992868 5417277.8667457905),273175,Gemeinde,11.0,0.0,0.0,18.3,81.7,0.0,0.0,0.0,2961.0,13257.0,0.0,16218.0,1731.0,17.1
Train,SRID=31468;POINT (4487613.178763611 5399212.417065733),273177,Gemeinde,11.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3315.0,0.0,0.0,3315.0,1907.0,10.2
Volkenschwand,SRID=31468;POINT (4490805.550664724 5384723.707695236),273178,Gemeinde,13.0,0.0,1.4,73.8,24.7,0.0,0.0,590.0,31004.0,10391.0,0.0,41985.0,1792.0,29.2
Wildenberg,SRID=31468;POINT (4493184.633853353 5399362.206890715),273181,Gemeinde,11.0,0.0,0.0,42.1,57.9,0.0,0.0,0.0,4768.0,6550.0,0.0,11318.0,1403.0,18.2
Dürnbucher Forst,SRID=31468;POINT (4480829.785548468 5400359.186346936),273451,Gemeinde,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,44.8
Frauenforst,SRID=31468;POINT (4492865.872807885 5424633.560037256),273452,Gemeinde,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,19.9
Hacklberg,SRID=31468;POINT (4484240.838495526 5421128.850785848),273453,Gemeinde,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,0.56
Landshut,SRID=31468;POINT (4515347.792187178 5387839.992618314),274000,Landkreis,unbekannt,24.7,2.4,53.2,19.7,0.0,230362.0,22818.0,496036.0,183833.0,0.0,933049.0,162331.0,1348
Adlkofen,SRID=31468;POINT (4519537.803209376 5378753.040314283),274111,Gemeinde,13.0,0.0,0.0,49.4,50.6,0.0,0.0,0.0,16497.0,16904.0,0.0,33400.0,4426.0,47.9
Aham,SRID=31468;POINT (4534357.657127002 5376729.288378566),274112,Gemeinde,13.0,7.5,0.0,42.9,49.6,0.0,1101.0,0.0,6252.0,7234.0,0.0,14588.0,1902.0,38
Altdorf,SRID=31468;POINT (4508179.722364634 5379913.602518536),274113,Gemeinde,13.0,0.12,0.0,97.0,2.9,0.0,17.1,0.0,13530.0,404.0,0.0,13951.0,11168.0,23
Altfraunhofen,SRID=31468;POINT (4512818.720488014 5367974.513807539),274114,Gemeinde,13.0,0.41,0.0,67.0,32.6,0.0,45.4,0.0,7466.0,3626.0,0.0,11137.0,2508.0,24.3
Baierbach,SRID=31468;POINT (4515442.681109812 5364240.846233726),274118,Gemeinde,13.0,0.0,0.0,64.1,35.9,0.0,0.0,0.0,3073.0,1724.0,0.0,4798.0,794.0,16.8
Bayerbach b.Ergoldsbach,SRID=31468;POINT (4521827.129332266 5396363.161152994),274119,Gemeinde,13.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,14658.0,0.0,0.0,14658.0,1990.0,25.4
Bodenkirchen,SRID=31468;POINT (4528730.874973238 5360700.658272968),274120,Gemeinde,13.0,0.0,0.0,68.5,31.5,0.0,0.0,0.0,16126.0,7403.0,0.0,23529.0,5387.0,62
Buch a.Erlbach,SRID=31468;POINT (4502663.30815286 5367921.581598165),274121,Gemeinde,13.0,0.29,0.0,65.7,34.1,0.0,38.6,0.0,8731.0,4529.0,0.0,13299.0,4147.0,26.7
Eching,SRID=31468;POINT (4504433.754496913 5373952.449703483),274124,Gemeinde,13.0,1.9,0.0,76.1,22.0,0.0,319.0,0.0,12709.0,3666.0,0.0,16694.0,4184.0,30.2
Ergolding,SRID=31468;POINT (4511908.545130045 5381744.111073484),274126,Gemeinde,13.0,0.0,0.37,99.1,0.51,0.0,0.0,89.4,24161.0,123.0,0.0,24374.0,12957.0,37.2
Ergoldsbach,SRID=31468;POINT (4515168.527891312 5394929.53180396),274127,Gemeinde,13.0,0.0,0.0,92.2,7.8,0.0,0.0,0.0,25483.0,2168.0,0.0,27650.0,8423.0,57
Essenbach,SRID=31468;POINT (4516066.496598097 5386118.901423734),274128,Gemeinde,13.0,67.8,0.0,25.6,6.5,0.0,81479.0,0.0,30777.0,7864.0,0.0,120120.0,12120.0,83.7
Furth,SRID=31468;POINT (4501892.435227427 5383533.484994361),274132,Gemeinde,13.0,0.0,0.0,64.8,35.2,0.0,0.0,0.0,6696.0,3635.0,0.0,10332.0,3652.0,21
Geisenhausen,SRID=31468;POINT (4519123.784394992 5370755.594132378),274134,Gemeinde,13.0,0.18,0.0,69.5,30.3,0.0,45.2,0.0,17108.0,7458.0,0.0,24611.0,7410.0,62.5
Gerzen,SRID=31468;POINT (4531746.078668543 5374447.924692643),274135,Gemeinde,13.0,0.09,0.0,99.9,0.0,0.0,3.5,0.0,3808.0,0.0,0.0,3811.0,1931.0,17
Hohenthann,SRID=31468;POINT (4506949.30090582 5391142.903817665),274141,Gemeinde,13.0,0.0,19.4,57.1,23.4,0.0,0.0,5226.0,15380.0,6311.0,0.0,26917.0,4229.0,68.3
Kröning,SRID=31468;POINT (4526963.559828349 5379553.779493971),274145,Gemeinde,13.0,0.0,0.0,72.7,27.3,0.0,0.0,0.0,6163.0,2311.0,0.0,8474.0,2071.0,39.6
Kumhausen,SRID=31468;POINT (4511938.939189548 5374417.232518221),274146,Gemeinde,13.0,0.0,35.2,64.8,0.0,0.0,0.0,7160.0,13155.0,0.0,0.0,20316.0,5546.0,37.1
Neufahrn i.NB,SRID=31468;POINT (4514024.293323883 5399663.948119012),274153,Gemeinde,13.0,0.2,0.0,59.0,40.8,0.0,85.8,0.0,25378.0,17559.0,0.0,43023.0,4385.0,38.8
Neufraunhofen,SRID=31468;POINT (4515921.3556997115 5361571.816636799),274154,Gemeinde,13.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7433.0,0.0,0.0,7433.0,1135.0,18
Niederaichbach,SRID=31468;POINT (4523445.417898199 5385138.424658124),274156,Gemeinde,13.0,81.9,0.0,8.3,9.8,0.0,74638.0,0.0,7597.0,8930.0,0.0,91165.0,4090.0,34.1
Obersüßbach,SRID=31468;POINT (4496142.073526336 5385900.761006819),274165,Gemeinde,13.0,0.0,0.0,73.1,26.9,0.0,0.0,0.0,8136.0,2996.0,0.0,11132.0,1725.0,23.6
Pfeffenhausen,SRID=31468;POINT (4497475.701455162 5391976.9208024),274172,Gemeinde,13.0,0.0,8.5,54.2,37.3,0.0,0.0,5303.0,33837.0,23291.0,0.0,62430.0,5129.0,71.8
Postau,SRID=31468;POINT (4524123.056137299 5390209.04138997),274174,Gemeinde,13.0,0.0,49.1,50.9,0.0,0.0,0.0,5039.0,5223.0,0.0,0.0,10262.0,1663.0,34.8
Rottenburg a.d.Laaber,SRID=31468;POINT (4502094.23065961 5396192.668815051),274176,Gemeinde,13.0,0.13,0.0,79.4,20.5,0.0,42.1,0.0,25876.0,6663.0,0.0,32581.0,8475.0,90.2
Schalkham,SRID=31468;POINT (4530985.825332419 5372486.98384568),274179,Gemeinde,13.0,1.9,0.0,31.8,66.3,0.0,202.0,0.0,3394.0,7074.0,0.0,10670.0,924.0,22.7
Tiefenbach,SRID=31468;POINT (4507557.875410061 5373708.756338051),274182,Gemeinde,13.0,69.1,0.0,30.9,0.0,0.0,71419.0,0.0,31984.0,0.0,0.0,103404.0,3993.0,24.7
Velden,SRID=31468;POINT (4518908.604425062 5358682.46814041),274183,Gemeinde,13.0,0.0,0.0,62.8,37.2,0.0,0.0,0.0,11759.0,6977.0,0.0,18736.0,6677.0,49.5
Vilsbiburg,SRID=31468;POINT (4526288.688606475 5368096.428796207),274184,Gemeinde,13.0,0.63,0.0,59.5,39.8,0.0,324.0,0.0,30571.0,20467.0,0.0,51361.0,12325.0,68.9
Vilsheim,SRID=31468;POINT (4507919.747248597 5367758.4492529705),274185,Gemeinde,13.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4131.0,0.0,0.0,4131.0,2768.0,21.7
Weihmichl,SRID=31468;POINT (4503357.996108414 5385206.8383668065),274187,Gemeinde,13.0,0.0,0.0,45.8,54.2,0.0,0.0,0.0,6233.0,7374.0,0.0,13608.0,2525.0,32.2
Weng,SRID=31468;POINT (4527328.748148943 5391360.449961576),274188,Gemeinde,13.0,0.0,0.0,79.8,20.2,0.0,0.0,0.0,5017.0,1270.0,0.0,6288.0,1495.0,15.6
Wörth a.d.Isar,SRID=31468;POINT (4525107.981957449 5387322.036181591),274191,Gemeinde,13.0,0.0,0.0,62.3,37.7,0.0,0.0,0.0,5456.0,3308.0,0.0,8764.0,3144.0,4.8
Wurmsham,SRID=31468;POINT (4525108.552828764 5356184.626634795),274193,Gemeinde,13.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6116.0,0.0,0.0,6116.0,1388.0,28.2
Bruckberg,SRID=31468;POINT (4499628.880438968 5376267.260018629),274194,Gemeinde,13.0,1.3,0.0,92.2,6.5,0.0,509.0,0.0,36124.0,2562.0,0.0,39195.0,5645.0,51.1
Passau,SRID=31468;POINT (4596865.195213323 5376452.511350886),275000,Landkreis,unbekannt,50.9,0.04,39.5,9.5,0.0,735633.0,646.0,571067.0,137850.0,0.0,1445196.0,194090.0,1533
Aicha vorm Wald,SRID=31468;POINT (4595083.846667503 5393505.529953748),275111,Gemeinde,12.0,6.8,0.0,93.2,0.0,0.0,510.0,0.0,7015.0,0.0,0.0,7525.0,2406.0,20.4
Aidenbach,SRID=31468;POINT (4580512.988115953 5381652.558641921),275112,Gemeinde,12.0,0.74,0.0,99.3,0.0,0.0,53.7,0.0,7190.0,0.0,0.0,7244.0,3091.0,17.1
Aldersbach,SRID=31468;POINT (4580227.569508407 5384110.1253561685),275114,Gemeinde,12.0,2.5,0.0,97.5,0.0,0.0,572.0,0.0,22573.0,0.0,0.0,23145.0,4365.0,45.9
Bad Füssing,SRID=31468;POINT (4597294.045408933 5358224.920360612),275116,Gemeinde,12.0,89.6,0.0,6.2,4.2,0.0,191058.0,0.0,13218.0,8855.0,0.0,213131.0,7787.0,55.2
Beutelsbach,SRID=31468;POINT (4582319.372875227 5379926.332437267),275117,Gemeinde,12.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,23205.0,0.0,0.0,23205.0,1196.0,20.4
Breitenberg,SRID=31468;POINT (4632166.260407942 5397711.415391382),275118,Gemeinde,12.0,4.6,0.0,44.9,50.4,0.0,369.0,0.0,3585.0,4026.0,0.0,7980.0,2040.0,29.9
Büchlberg,SRID=31468;POINT (4611396.010591269 5393349.107718286),275119,Gemeinde,12.0,4.3,0.0,83.1,12.5,0.0,470.0,0.0,8989.0,1353.0,0.0,10812.0,4128.0,28.2
Eging a.See,SRID=31468;POINT (4593681.771702122 5398025.070244678),275120,Gemeinde,12.0,1.6,0.0,94.6,3.9,0.0,210.0,0.0,12803.0,522.0,0.0,13535.0,4336.0,23.7
Fürstenstein,SRID=31468;POINT (4597993.744351913 5398880.215705147),275121,Gemeinde,12.0,4.8,0.0,95.2,0.0,0.0,269.0,0.0,5358.0,0.0,0.0,5627.0,3502.0,19.3
Fürstenzell,SRID=31468;POINT (4597470.606316235 5376945.749876173),275122,Gemeinde,12.0,0.23,0.0,99.8,0.01,0.0,92.7,0.0,39760.0,2.4,0.0,39855.0,8287.0,79.5
Bad Griesbach i.Rottal,SRID=31468;POINT (4588338.6356138475 5369042.762741863),275124,Gemeinde,12.0,5.9,0.0,66.6,27.5,0.0,1551.0,0.0,17475.0,7200.0,0.0,26226.0,9047.0,70.2
Haarbach,SRID=31468;POINT (4585028.525253941 5374475.253862153),275125,Gemeinde,12.0,0.84,0.0,90.0,9.1,0.0,129.0,0.0,13918.0,1415.0,0.0,15462.0,2584.0,47.8
Hauzenberg,SRID=31468;POINT (4619902.712300647 5391777.170679618),275126,Gemeinde,12.0,8.9,0.0,64.4,26.7,0.0,2766.0,0.0,20037.0,8318.0,0.0,31122.0,11703.0,83
Hofkirchen,SRID=31468;POINT (4582475.443488843 5394010.038459965),275127,Gemeinde,12.0,0.4,0.0,77.3,22.3,0.0,90.0,0.0,17517.0,5055.0,0.0,22662.0,3759.0,32.8
Hutthurm,SRID=31468;POINT (4608687.808038539 5393926.76719289),275128,Gemeinde,12.0,11.4,0.0,81.9,6.7,0.0,2199.0,0.0,15852.0,1305.0,0.0,19356.0,6228.0,37.3
Kirchham,SRID=31468;POINT (4594059.785345767 5357175.5996036995),275130,Gemeinde,12.0,0.64,0.0,99.4,0.0,0.0,26.9,0.0,4213.0,0.0,0.0,4240.0,2441.0,18.5
Kößlarn,SRID=31468;POINT (4583221.9573577605 5359959.486424812),275131,Gemeinde,12.0,0.0,0.0,65.8,34.2,0.0,0.0,0.0,9096.0,4721.0,0.0,13817.0,1916.0,25.5
Malching,SRID=31468;POINT (4588266.425894345 5353474.266583952),275132,Gemeinde,12.0,0.0,0.0,47.3,52.7,0.0,0.0,0.0,3650.0,4065.0,0.0,7715.0,1243.0,25.3
Neuburg a.Inn,SRID=31468;POINT (4607157.975249547 5375398.102676367),275133,Gemeinde,12.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16951.0,0.0,0.0,16951.0,4310.0,41.8
Neuhaus a.Inn,SRID=31468;POINT (4605143.843120035 5370174.2362335175),275134,Gemeinde,12.0,93.7,0.0,6.3,0.0,0.0,200156.0,0.0,13508.0,0.0,0.0,213664.0,3451.0,31.1
Neukirchen vorm Wald,SRID=31468;POINT (4601945.554120652 5395470.370401484),275135,Gemeinde,12.0,0.0,0.0,98.6,1.4,0.0,0.0,0.0,9231.0,127.0,0.0,9358.0,2941.0,24.3
Obernzell,SRID=31468;POINT (4621009.569285591 5380950.4148088135),275137,Gemeinde,12.0,52.6,0.0,47.4,0.0,0.0,6145.0,0.0,5538.0,0.0,0.0,11683.0,3841.0,18.3
Ortenburg,SRID=31468;POINT (4590588.734009229 5379124.288124162),275138,Gemeinde,12.0,0.92,0.0,77.4,21.6,0.0,211.0,0.0,17798.0,4973.0,0.0,22982.0,7403.0,60.8
Pocking,SRID=31468;POINT (4597133.360319234 5363335.4044343615),275141,Gemeinde,12.0,0.0,0.0,86.4,13.6,0.0,0.0,0.0,54426.0,8598.0,0.0,63024.0,16223.0,69
Rotthalmünster,SRID=31468;POINT (4589250.837042676 5358691.11606275),275143,Gemeinde,12.0,0.0,0.0,85.5,14.5,0.0,0.0,0.0,23668.0,4003.0,0.0,27670.0,5034.0,44.6
Ruderting,SRID=31468;POINT (4603884.168332067 5391599.930144239),275144,Gemeinde,12.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4273.0,0.0,0.0,4273.0,3124.0,13
Ruhstorf a.d.Rott,SRID=31468;POINT (4598920.300810873 5367640.46908888),275145,Gemeinde,12.0,6.6,0.0,85.6,7.8,0.0,2054.0,0.0,26673.0,2420.0,0.0,31148.0,7118.0,51.6
Salzweg,SRID=31468;POINT (4609408.1642575 5387484.46990091),275146,Gemeinde,12.0,41.9,0.0,36.6,21.5,0.0,12533.0,0.0,10942.0,6446.0,0.0,29921.0,6787.0,32
Sonnen,SRID=31468;POINT (4627003.475208638 5395544.142184343),275148,Gemeinde,12.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4333.0,0.0,0.0,4333.0,1428.0,16.5
Tettenweis,SRID=31468;POINT (4594213.520811474 5368034.167355933),275149,Gemeinde,12.0,17.5,0.0,64.5,18.0,0.0,1696.0,0.0,6243.0,1745.0,0.0,9684.0,1818.0,28.7
Thyrnau,SRID=31468;POINT (4613450.768215313 5387553.37595272),275150,Gemeinde,12.0,4.8,0.0,82.3,12.9,0.0,1101.0,0.0,18908.0,2954.0,0.0,22963.0,4220.0,33.8
Tiefenbach,SRID=31468;POINT (4603206.582937414 5388333.544785975),275151,Gemeinde,12.0,9.7,0.0,90.3,0.0,0.0,1644.0,0.0,15361.0,0.0,0.0,17006.0,6801.0,49.8
Tittling,SRID=31468;POINT (4601649.882687747 5399844.158433694),275152,Gemeinde,12.0,5.7,0.0,64.5,29.7,0.0,577.0,0.0,6525.0,3007.0,0.0,10108.0,4226.0,20.8
Untergriesbach,SRID=31468;POINT (4623266.853133717 5383098.45265003),275153,Gemeinde,12.0,93.2,0.0,5.6,1.2,0.0,301370.0,0.0,17968.0,3994.0,0.0,323332.0,6099.0,73.7
Vilshofen an der Donau,SRID=31468;POINT (4587412.2886505 5389190.141076548),275154,Gemeinde,12.0,3.9,0.0,52.5,43.6,0.0,3383.0,0.0,46118.0,38320.0,0.0,87820.0,17240.0,86.4
Wegscheid,SRID=31468;POINT (4632014.665390295 5386397.9057882475),275156,Gemeinde,12.0,21.9,3.3,51.2,23.7,0.0,4324.0,646.0,10123.0,4690.0,0.0,19783.0,5483.0,80.8
Windorf,SRID=31468;POINT (4590251.81235508 5388154.3129506195),275159,Gemeinde,12.0,0.12,0.0,71.1,28.7,0.0,23.3,0.0,13701.0,5537.0,0.0,19261.0,4939.0,57
Witzmannsberg,SRID=31468;POINT (4604119.216484408 5398607.800239828),275160,Gemeinde,12.0,0.0,0.0,44.2,55.8,0.0,0.0,0.0,3323.0,4200.0,0.0,7523.0,1545.0,18.8
Regen,SRID=31468;POINT (4580552.007332962 5432306.53713606),276000,Landkreis,unbekannt,34.6,0.0,57.4,8.1,0.0,74303.0,0.0,123212.0,17310.0,0.0,214825.0,77176.0,976
Achslach,SRID=31468;POINT (4568582.633478966 5426414.894948056),276111,Gemeinde,12.0,14.6,0.0,85.4,0.0,0.0,339.0,0.0,1984.0,0.0,0.0,2323.0,980.0,30.1
Arnbruck,SRID=31468;POINT (4572956.520272203 5444019.548506634),276113,Gemeinde,12.0,12.0,0.0,56.3,31.6,0.0,1228.0,0.0,5745.0,3226.0,0.0,10198.0,1968.0,37.9
Bayerisch Eisenstein,SRID=31468;POINT (4587874.454751387 5443475.134651215),276115,Gemeinde,12.0,89.0,0.0,11.0,0.0,0.0,3984.0,0.0,491.0,0.0,0.0,4474.0,1018.0,47.4
Bischofsmais,SRID=31468;POINT (4579374.079722195 5420656.223545294),276116,Gemeinde,12.0,14.1,0.0,85.9,0.0,0.0,770.0,0.0,4675.0,0.0,0.0,5445.0,3243.0,46.4
Bodenmais,SRID=31468;POINT (4580858.850189266 5437277.201071911),276117,Gemeinde,12.0,58.4,0.0,41.6,0.0,0.0,3241.0,0.0,2309.0,0.0,0.0,5550.0,3581.0,45.4
Böbrach,SRID=31468;POINT (4575789.635653324 5435930.698588876),276118,Gemeinde,12.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2214.0,0.0,0.0,2214.0,1606.0,27.6
Drachselsried,SRID=31468;POINT (4574086.828726978 5441498.23729458),276120,Gemeinde,12.0,54.5,0.0,40.9,4.5,0.0,4751.0,0.0,3568.0,395.0,0.0,8714.0,2417.0,41.8
Frauenau,SRID=31468;POINT (4595324.420424142 5428910.569827831),276121,Gemeinde,12.0,73.4,0.0,26.6,0.0,0.0,5700.0,0.0,2066.0,0.0,0.0,7766.0,2675.0,60.2
Geiersthal,SRID=31468;POINT (4571489.1673523495 5434980.771087003),276122,Gemeinde,12.0,65.2,0.0,29.4,5.4,0.0,12638.0,0.0,5688.0,1047.0,0.0,19373.0,2200.0,22.4
Gotteszell,SRID=31468;POINT (4570930.46888244 5425436.845581855),276123,Gemeinde,12.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1642.0,0.0,0.0,1642.0,1217.0,9.2
Kirchberg i.Wald,SRID=31468;POINT (4586915.798572171 5418723.996729546),276126,Gemeinde,12.0,1.8,0.0,98.2,0.0,0.0,152.0,0.0,8497.0,0.0,0.0,8649.0,4403.0,48.9
Kirchdorf i.Wald,SRID=31468;POINT (4592933.919021818 5419951.351539867),276127,Gemeinde,12.0,0.0,0.0,93.6,6.4,0.0,0.0,0.0,4808.0,331.0,0.0,5139.0,2095.0,30.6
Kollnburg,SRID=31468;POINT (4563086.649553349 5434865.386713928),276128,Gemeinde,12.0,13.0,0.0,74.5,12.4,0.0,1340.0,0.0,7655.0,1274.0,0.0,10269.0,2771.0,59.6
Langdorf,SRID=31468;POINT (4584051.641857334 5431348.891656501),276129,Gemeinde,12.0,28.0,0.0,72.0,0.0,0.0,1216.0,0.0,3126.0,0.0,0.0,4342.0,1824.0,34.4
Lindberg,SRID=31468;POINT (4591833.538625673 5433924.18793106),276130,Gemeinde,12.0,38.3,0.0,61.7,0.0,0.0,1089.0,0.0,1757.0,0.0,0.0,2846.0,2292.0,109
Patersdorf,SRID=31468;POINT (4572244.847844891 5431305.088146484),276134,Gemeinde,12.0,7.7,0.0,92.3,0.0,0.0,306.0,0.0,3683.0,0.0,0.0,3988.0,1764.0,17.1
Prackenbach,SRID=31468;POINT (4560558.1366907675 5440020.888762237),276135,Gemeinde,12.0,68.0,0.0,27.6,4.4,0.0,14027.0,0.0,5688.0,899.0,0.0,20614.0,2763.0,40.1
Regen,SRID=31468;POINT (4582560.126623242 5426488.189502048),276138,Gemeinde,12.0,24.2,0.0,66.0,9.8,0.0,6889.0,0.0,18808.0,2787.0,0.0,28484.0,10868.0,65.2
Rinchnach,SRID=31468;POINT (4588003.436235329 5424277.666631148),276139,Gemeinde,12.0,1.6,0.0,59.2,39.2,0.0,183.0,0.0,6949.0,4599.0,0.0,11731.0,3057.0,40.3
Ruhmannsfelden,SRID=31468;POINT (4572286.304808205 5427802.724035677),276142,Gemeinde,12.0,6.7,0.0,93.3,0.0,0.0,248.0,0.0,3454.0,0.0,0.0,3702.0,2032.0,5.8
Teisnach,SRID=31468;POINT (4572601.898672101 5434134.5418986175),276143,Gemeinde,12.0,55.0,0.0,34.9,10.1,0.0,7560.0,0.0,4804.0,1390.0,0.0,13755.0,2990.0,25.8
